timestamp,price,action,position_before,position_after,equity_before,equity_after,step_pnl,position_change,trade_value,max_position_size,leverage
2025-11-20 17:22:08,292.82000732421875,1,0,70,100000.0,79502.59948730469,0.0,70,20497.400512695312,70,1.8603926250587866
2025-11-20 17:23:09,292.82000732421875,1,70,56,79502.59948730469,83602.07958984375,0.0,-14,-4099.4801025390625,56,1.8603926250587866
2025-11-20 17:24:09,292.82000732421875,1,56,59,83602.07958984375,82723.6195678711,0.0,3,878.4600219726562,59,1.8603926250587866
2025-11-20 17:25:09,292.82000732421875,1,59,58,82723.6195678711,83016.43957519531,0.0,-1,-292.82000732421875,58,1.8603926250587866
2025-11-20 17:26:09,292.82000732421875,1,58,58,83016.43957519531,83016.43957519531,0.0,0,0.0,58,1.8603926250587866
2025-11-20 17:27:10,292.82000732421875,1,58,58,83016.43957519531,83016.43957519531,0.0,0,0.0,58,1.8603926250587866
2025-11-20 17:28:10,292.82000732421875,1,58,58,83016.43957519531,83016.43957519531,0.0,0,0.0,58,1.8603926250587866
2025-11-20 17:29:10,292.82000732421875,1,58,58,83016.43957519531,83016.43957519531,0.0,0,0.0,58,1.8603926250587866
2025-11-20 17:30:10,292.82000732421875,1,58,58,83016.43957519531,83016.43957519531,0.0,0,0.0,58,1.8603926250587866
2025-11-20 17:31:10,292.82000732421875,1,58,58,83016.43957519531,83016.43957519531,0.0,0,0.0,58,1.8603926250587866
2025-11-20 17:32:11,292.82000732421875,1,58,58,83016.43957519531,83016.43957519531,0.0,0,0.0,58,1.8603926250587866
2025-11-20 17:33:11,292.82000732421875,1,58,58,83016.43957519531,83016.43957519531,0.0,0,0.0,58,1.8603926250587866
2025-11-20 17:34:11,292.82000732421875,1,58,58,83016.43957519531,83016.43957519531,0.0,0,0.0,58,1.8603926250587866
2025-11-20 17:35:11,292.82000732421875,1,58,58,83016.43957519531,83016.43957519531,0.0,0,0.0,58,1.8603926250587866
2025-11-20 17:36:11,292.82000732421875,1,58,58,83016.43957519531,83016.43957519531,0.0,0,0.0,58,1.8603926250587866
2025-11-20 17:37:12,292.82000732421875,1,58,58,83016.43957519531,83016.43957519531,0.0,0,0.0,58,1.8603926250587866
2025-11-20 17:38:12,292.82000732421875,1,58,58,83016.43957519531,83016.43957519531,0.0,0,0.0,58,1.8603926250587866
2025-11-21 01:04:02,289.5899963378906,2,34,0,-34,10304.03,20150.08987548828,9846.05987548828,-9846.059875488281,0,1.8603926250587866,0.5,2.3551470292769645,0.03532720543915446
2025-11-21 01:05:02,289.5899963378906,2,0,0,0,20150.08987548828,20150.08987548828,0.0,0.0,1,1.8603926250587866,0.5,2.3551470292769645,0.03532720543915446
2025-11-21 01:06:03,289.5899963378906,2,0,0,0,20150.08987548828,20150.08987548828,0.0,0.0,1,1.8603926250587866,0.5,2.3551470292769645,0.03532720543915446
2025-11-21 01:07:03,289.5899963378906,2,0,0,0,20150.08987548828,20150.08987548828,0.0,0.0,1,1.8603926250587866,0.5,2.3551470292769645,0.03532720543915446
2025-11-21 01:08:03,289.5899963378906,2,0,0,0,20150.08987548828,20150.08987548828,0.0,0.0,1,1.8603926250587866,0.5,2.3551470292769645,0.03532720543915446
2025-11-21 01:09:22,289.5899963378906,2,0,0,0,20150.08987548828,20150.08987548828,0.0,0.0,1,1.8603926250587866,0.5,2.3551470292769645,0.03532720543915446
2025-11-21 01:10:22,289.5899963378906,2,0,0,0,20150.08987548828,20150.08987548828,0.0,0.0,1,1.8603926250587866,0.5,2.3551470292769645,0.03532720543915446
2025-11-21 01:11:23,289.5899963378906,2,0,0,0,20150.08987548828,20150.08987548828,0.0,0.0,1,1.8603926250587866,0.5,2.3551470292769645,0.03532720543915446
2025-11-21 01:12:23,289.5899963378906,2,0,0,0,20150.08987548828,20150.08987548828,0.0,0.0,1,1.8603926250587866,0.5,2.3551470292769645,0.03532720543915446
2025-11-21 01:13:24,289.5899963378906,2,0,0,0,20150.08987548828,20150.08987548828,0.0,0.0,1,1.8603926250587866,0.5,2.3551470292769645,0.03532720543915446
2025-11-21 01:14:24,289.5899963378906,2,0,0,0,20150.08987548828,20150.08987548828,0.0,0.0,1,1.8603926250587866,0.5,2.3551470292769645,0.03532720543915446
2025-11-21 01:15:24,289.5899963378906,2,0,0,0,20150.08987548828,20150.08987548828,0.0,0.0,1,1.8603926250587866,0.5,2.3551470292769645,0.03532720543915446
2025-11-21 01:16:25,289.5899963378906,2,0,0,0,20150.08987548828,20150.08987548828,0.0,0.0,1,1.8603926250587866,0.5,2.3551470292769645,0.03532720543915446
